30,3,0.0091061,0.0110408,0.0077129,0.0110798,0.015045,0.0182155,0.0140265,0.0148625,0.0136403,0.0217187
30,4,0.0429904,0.0399901,0.0438631,0.047501,0.0511823,0.0296089,0.0224552,0.0484652,0.0209434,0.0202618
30,5,0.0673261,0.0520348,0.0526867,0.0521004,0.0545398,0.0614694,0.0462008,0.0961727,0.0536807,0.0488415
30,6,0.2178917,0.1145409,0.1235429,0.1021568,0.113423,0.1251715,0.1058566,0.1077352,0.1373149,0.4862064
30,7,0.4480216,0.5134527,0.3911903,0.2769817,0.253376,0.3697583,0.3494832,0.2384095,0.3848581,0.3672604
30,8,0.9130363,1.090992,0.7022015,0.6366784,0.7225992,1.1023595,0.6757938,0.6755717,0.6869052,0.6527873
30,9,1.5063965,1.7418479,1.5655581,1.5115054,1.6052978,1.5651118,1.5616408,1.5587885,1.473371,1.5342757
30,10,3.5928953,3.9710572,3.8347326,3.635976,3.6318481,3.5228764,3.6330134,3.7930465,4.0198647,3.5944828
30,11,9.0160377,9.1871836,9.0980887,9.1195328,8.5498505,8.4625089,8.6833132,8.8127474,8.8579585,8.6520752
30,12,19.9436714,20.0143253,19.3776739,19.4916649,20.3166813,20.700106,20.1086631,19.6840404,20.2196212,20.1304646
30,13,48.8476137,47.3411018,44.1313122,44.3583863,45.9548779,43.7296497,44.9564027,44.7756711,44.8518205,44.9826848
30,14,101.714801,149.6468349,136.1559671,119.2979444,119.9854308,134.1555902,114.4001596,105.0945285,106.4320676,122.9487398
